Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Measurements,Price,Data Url
1793133,EMERALD,0.3,SI1,F,VG,EX,GD,N,4.25-3.20×2.22,879.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-264/
1781340,EMERALD,0.3,SI1,F,VG,VG,GD,N,4.41-3.31×2.21,854.16,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-262/
1734750,EMERALD,0.3,VS1,H,EX,GD,VG,N,4.63-3.23×2.14,880.52,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-327/
1761612,EMERALD,0.32,VVS2,H,EX,VG,GD,F,4.83-3.20×2.06,856.69,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-88/
1763914,EMERALD,0.3,VVS2,H,VG,VG,VG,N,4.56-3.03×2.12,880.57,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-326/
1775252,EMERALD,0.33,VS2,I,EX,GD,VG,N,4.71-3.15×2.36,857.27,https://capitalwholesalediamonds.com/product/0-33-ct-emerald-64/
1791738,EMERALD,0.4,VS2,K,EX,VG,VG,N,4.97-3.67×2.33,881.57,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-360/
1622516,EMERALD,0.5,SI1,L,VG,EX,VG,N,5.87-3.75×2.34,859.31,https://capitalwholesalediamonds.com/product/0-5-ct-emerald-383/
1769563,EMERALD,0.3,SI1,F,EX,VG,GD,N,4.72-3.11×2.08,860.24,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-266/
1799923,EMERALD,0.32,SI1,H,EX,GD,GD,N,4.47-3.42×2.24,862.05,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-92/
1778539,EMERALD,0.3,SI1,E,VG,GD,GD,N,4.81-3.09×2.08,864.79,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-152/
1769561,EMERALD,0.3,SI1,D,VG,EX,VG,F,4.76-3.30×1.95,864.79,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-530/
1322822,EMERALD,0.29,VS2,E,EX,EX,VG,N,4.80-3.05×2.05,864.91,https://capitalwholesalediamonds.com/product/0-29-ct-emerald-4/
1800597,EMERALD,0.5,VVS1,N,VG,VG,GD,F,5.39-3.68×2.55,865.28,https://capitalwholesalediamonds.com/product/0-5-ct-emerald-1205/
1793100,EMERALD,0.41,VS2,K,VG,VG,VG,N,5.31-3.52×2.13,865.36,https://capitalwholesalediamonds.com/product/0-41-ct-emerald-148/
1794408,EMERALD,0.31,VS1,I,EX,EX,GD,N,4.52-3.25×2.22,865.62,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-156/
1795773,EMERALD,0.34,VVS2,I,EX,EX,GD,F,5.01-3.27×2.08,866.68,https://capitalwholesalediamonds.com/product/0-34-ct-emerald-37/
1799824,EMERALD,0.3,VVS2,I,EX,EX,VG,N,4.78-3.11×2.04,867.38,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-337/
1783741,EMERALD,0.4,VS1,K,EX,EX,GD,N,5.03-3.58×2.34,868.03,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-358/
1785121,EMERALD,0.3,SI1,D,EX,VG,VG,M,4.69-3.29×2.03,868.32,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-531/
1785122,EMERALD,0.3,SI1,D,VG,VG,GD,F,4.71-3.05×2.06,868.32,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-533/
1781324,EMERALD,0.3,VS1,I,EX,EX,VG,N,4.63-3.23×2.23,868.37,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-344/
1799926,EMERALD,0.29,VS2,D,GD,VG,GD,N,4.31-3.26×2.22,869.30,https://capitalwholesalediamonds.com/product/0-29-ct-emerald-10/
1785125,EMERALD,0.3,SI1,G,VG,VG,GD,F,4.44-3.21×2.20,870.35,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-315/
1785124,EMERALD,0.3,SI1,F,VG,VG,GD,N,4.59-3.31×2.07,871.87,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-268/
1799871,EMERALD,0.3,VS1,I,VG,VG,VG,N,4.77-3.17×1.98,874.44,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-343/
1783806,EMERALD,0.3,VS2,G,GD,EX,GD,N,4.26-3.24×2.30,875.99,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-303/
1782707,EMERALD,0.33,IF,I,EX,VG,GD,N,4.98-3.20×2.12,876.25,https://capitalwholesalediamonds.com/product/0-33-ct-emerald-63/
1779820,EMERALD,0.3,VS2,F,GD,VG,GD,N,4.31-3.26×2.26,876.52,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-252/
1791060,EMERALD,0.3,SI1,D,VG,VG,FR,N,4.33-3.16×2.21,876.52,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-527/
1750231,EMERALD,0.31,VVS2,D,EX,GD,GD,F,4.63-3.53×2.16,876.60,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-179/
1763939,EMERALD,0.31,VS2,E,EX,EX,VG,M,4.72-3.21×2.17,877.13,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-64/
1763935,EMERALD,0.3,VS2,D,GD,VG,FR,N,4.58-3.11×2.19,877.45,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-492/
1798574,EMERALD,0.31,VVS1,I,EX,EX,VG,N,4.81-3.13×2.01,877.65,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-155/
1762874,EMERALD,0.33,VS1,H,EX,EX,VG,F,4.94-3.23×2.13,877.85,https://capitalwholesalediamonds.com/product/0-33-ct-emerald-61/
1791737,EMERALD,0.42,VS2,K,EX,EX,GD,F,4.91-3.63×2.43,878.23,https://capitalwholesalediamonds.com/product/0-42-ct-emerald-76/
1781337,EMERALD,0.39,SI1,F,VG,EX,GD,M,5.34-3.54×2.19,878.50,https://capitalwholesalediamonds.com/product/0-39-ct-emerald-4/
1800685,EMERALD,0.3,VS2,G,VG,VG,FR,N,4.43-3.15×2.19,878.99,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-305/
1791065,EMERALD,0.3,SI1,F,VG,VG,GD,N,4.78-3.23×1.99,879.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-261/
1793133,EMERALD,0.3,SI1,F,VG,EX,GD,N,4.25-3.20×2.22,879.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-264/
1734750,EMERALD,0.3,VS1,H,EX,GD,VG,N,4.63-3.23×2.14,880.52,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-327/
1763914,EMERALD,0.3,VVS2,H,VG,VG,VG,N,4.56-3.03×2.12,880.57,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-326/
1791738,EMERALD,0.4,VS2,K,EX,VG,VG,N,4.97-3.67×2.33,881.57,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-360/
1765003,EMERALD,0.35,VVS2,I,EX,VG,EX,N,4.71-3.35×2.28,881.66,https://capitalwholesalediamonds.com/product/0-35-ct-emerald-26/
1787853,EMERALD,0.36,SI1,F,VG,GD,GD,F,5.26-3.30×2.04,881.91,https://capitalwholesalediamonds.com/product/0-36-ct-emerald-10/
1771243,EMERALD,0.3,VS2,G,EX,EX,GD,N,4.48-3.29×2.15,883.04,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-309/
1756434,EMERALD,0.3,VS2,E,VG,VG,GD,N,4.37-3.25×2.26,883.55,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-137/
1783759,EMERALD,0.4,SI1,J,VG,VG,VG,N,4.84-3.62×2.49,884.26,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-355/
1715439,EMERALD,0.5,SI1,K,EX,EX,VG,F,5.24-3.84×2.62,885.61,https://capitalwholesalediamonds.com/product/0-5-ct-emerald-1092/
1765019,EMERALD,0.3,VS2,D,GD,VG,VG,N,4.35-3.29×2.19,885.64,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-496/
1786549,EMERALD,0.31,SI1,D,VG,EX,GD,ST,4.80-3.28×2.00,886.00,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-236/
1638195,EMERALD,0.52,SI1,L,EX,EX,VG,F,5.64-3.67×2.50,887.08,https://capitalwholesalediamonds.com/product/0-52-ct-emerald-48/
1799918,EMERALD,0.3,SI1,E,VG,EX,VG,F,4.50-3.38×2.18,887.10,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-151/
1743069,EMERALD,0.3,VS1,F,VG,EX,GD,N,4.23-3.20×2.19,887.11,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-213/
1778538,EMERALD,0.3,SI1,E,EX,EX,GD,N,4.81-3.21×2.03,887.59,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-150/
1799868,EMERALD,0.3,VS1,G,EX,GD,GD,F,4.43-3.37×2.14,887.64,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-289/
1732906,EMERALD,0.4,SI2,G,EX,EX,VG,N,5.22-3.49×2.28,887.67,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-263/
1799922,EMERALD,0.3,SI1,G,VG,EX,GD,N,4.41-3.25×2.22,888.10,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-317/
1772567,EMERALD,0.3,SI1,D,EX,VG,VG,N,4.72-3.33×2.03,888.15,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-532/
1546924,EMERALD,0.53,SI2,J,EX,EX,VG,N,5.89-3.78×2.42,888.34,https://capitalwholesalediamonds.com/product/0-53-ct-emerald-44/
1775248,EMERALD,0.3,VS2,F,VG,VG,GD,N,4.67-3.16×2.14,888.67,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-231/
1746072,EMERALD,0.32,VVS2,H,EX,EX,VG,N,4.54-3.35×2.24,890.17,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-87/
1775251,EMERALD,0.3,VS2,G,EX,VG,VG,F,4.68-3.23×2.12,890.66,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-310/
1749137,EMERALD,0.3,VS1,F,EX,GD,GD,N,4.89-3.21×2.09,892.67,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-226/
1791063,EMERALD,0.3,SI1,D,EX,EX,VG,M,4.44-3.27×2.20,893.23,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-523/
1783809,EMERALD,0.3,SI1,F,EX,VG,VG,N,4.54-3.29×2.08,893.71,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-267/
1800684,EMERALD,0.3,VS2,G,EX,VG,FR,N,4.14-3.34×2.34,895.21,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-297/
1800683,EMERALD,0.3,VS2,G,EX,GD,FR,N,4.33-3.24×2.30,895.21,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-301/
1783810,EMERALD,0.31,SI1,G,VG,EX,VG,N,4.62-3.41×2.04,895.43,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-139/
1747056,EMERALD,0.3,VS2,G,EX,EX,VG,N,4.48-3.31×2.23,895.70,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-302/
1777434,EMERALD,0.3,VS2,G,EX,VG,GD,N,4.40-3.24×2.20,895.70,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-308/
1769554,EMERALD,0.3,VS2,D,GD,EX,VG,N,4.24-3.19×2.27,895.75,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-497/
1800673,EMERALD,0.3,VS2,D,VG,VG,FR,F,4.65-3.12×2.08,895.75,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-509/
1773501,EMERALD,0.3,VS1,F,VG,VG,GD,N,4.73-3.15×2.07,896.24,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-208/
1773508,EMERALD,0.3,VS2,F,VG,VG,GD,N,4.61-3.37×2.15,896.76,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-235/
1781322,EMERALD,0.3,VS1,F,GD,EX,GD,N,4.38-3.11×2.23,896.78,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-214/
1800666,EMERALD,0.31,VS1,H,EX,EX,GD,N,4.74-3.08×2.11,897.02,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-147/
1799894,EMERALD,0.31,VS2,F,EX,F,FR,M,4.77-3.27×2.14,897.05,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-113/
1746049,EMERALD,0.71,SI2,L,EX,EX,EX,F,6.23-4.11×2.80,897.22,https://capitalwholesalediamonds.com/product/0-71-ct-emerald-64/
1799920,EMERALD,0.3,SI1,F,VG,VG,VG,N,4.44-3.30×2.13,897.27,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-269/
1775250,EMERALD,0.3,VS2,G,VG,VG,GD,N,4.49-3.29×2.24,897.73,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-299/
1765013,EMERALD,0.3,VS1,E,VG,EX,GD,N,4.41-3.31×2.20,897.78,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-93/
1787838,EMERALD,0.3,VS1,F,VG,VG,VG,N,4.88-3.25×2.18,934.76,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-191/
1783791,EMERALD,0.3,VS1,F,VG,EX,GD,N,4.37-3.25×2.24,934.76,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-207/
1786544,EMERALD,0.3,VS1,F,VG,VG,GD,N,4.56-3.34×2.18,934.76,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-212/
1783802,EMERALD,0.3,VS2,F,EX,VG,GD,N,4.46-3.29×2.16,934.77,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-229/
1785101,EMERALD,0.3,VS1,G,VG,EX,GD,N,4.69-3.12×2.03,934.77,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-282/
1772565,EMERALD,0.3,VS2,F,EX,EX,VG,F,4.51-3.32×2.18,936.33,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-239/
1777431,EMERALD,0.31,VS2,F,VG,EX,GD,N,4.50-3.39×2.28,936.33,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-117/
1793125,EMERALD,0.31,VS2,E,GD,VG,GD,N,4.93-3.15×2.01,936.34,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-76/
1773493,EMERALD,0.3,VVS2,E,EX,GD,GD,N,4.77-3.09×2.08,937.27,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-34/
1761618,EMERALD,0.3,VS2,D,EX,VG,GD,N,4.58-3.54×2.23,937.36,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-491/
1799890,EMERALD,0.3,VS2,E,VG,VG,FR,N,4.59-3.11×2.16,937.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-145/
1800660,EMERALD,0.3,VS1,F,VG,EX,GD,N,4.57-3.28×2.05,937.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-219/
1791766,EMERALD,0.29,VS1,D,GD,VG,VG,F,4.54-3.15×2.12,937.92,https://capitalwholesalediamonds.com/product/0-29-ct-emerald-9/
1756433,EMERALD,0.31,VS2,D,EX,VG,VG,F,4.59-3.23×2.16,937.93,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-225/
1799897,EMERALD,0.3,VS2,F,EX,EX,VG,M,4.66-3.21×2.11,938.32,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-236/
1800665,EMERALD,0.3,VS1,G,VG,VG,GD,N,4.36-3.28×2.22,938.32,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-293/
1779822,EMERALD,0.32,SI1,D,EX,EX,VG,F,4.57-3.46×2.18,938.34,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-151/
1800681,EMERALD,0.31,VS2,G,EX,GD,GD,N,4.76-3.18×2.23,938.42,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-137/
1795789,EMERALD,0.31,VS1,H,EX,VG,GD,N,4.63-3.41×2.19,938.42,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-148/
1800667,EMERALD,0.31,VS1,H,VG,EX,GD,N,4.44-3.27×2.26,938.42,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-149/
1763932,EMERALD,0.31,VS2,D,EX,EX,GD,N,4.50-3.33×2.18,938.42,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-221/
1778527,EMERALD,0.3,VS1,E,VG,VG,GD,N,4.54-3.31×2.19,938.81,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-102/
1785103,EMERALD,0.3,VS1,H,EX,EX,VG,N,4.63-3.27×2.15,938.86,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-333/
1777427,EMERALD,0.3,VS1,G,EX,VG,GD,N,4.85-3.18×1.99,939.35,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-287/
1750240,EMERALD,0.32,VS1,G,VG,VG,GD,N,5.01-3.19×2.02,939.44,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-79/
1771216,EMERALD,0.31,VS1,E,VG,EX,GD,N,4.44-3.45×2.21,939.52,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-45/
1763924,EMERALD,0.3,VS1,E,EX,EX,GD,N,4.55-3.36×2.18,939.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-81/
1775243,EMERALD,0.3,VS2,D,EX,EX,GD,N,4.55-3.38×2.12,939.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-514/
1779812,EMERALD,0.3,VS1,E,VG,GD,GD,N,4.53-3.34×2.21,940.35,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-76/
1732911,EMERALD,0.3,VS1,E,EX,EX,VG,N,5.02-3.08×2.01,940.35,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-84/
1761578,EMERALD,0.51,VS2,L,EX,EX,VG,N,5.53-3.81×2.57,940.47,https://capitalwholesalediamonds.com/product/0-51-ct-emerald-363/
1791052,EMERALD,0.31,VS2,D,EX,VG,GD,M,4.68-3.28×2.15,941.03,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-231/
1763921,EMERALD,0.3,VS1,D,EX,EX,VG,F,4.90-3.14×2.05,941.33,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-464/
1773504,EMERALD,0.31,VS2,D,VG,EX,GD,N,4.53-3.36×2.27,941.62,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-213/
1798514,EMERALD,0.4,VVS1,K,VG,EX,GD,N,5.02-3.61×2.35,941.70,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-356/
1798528,EMERALD,0.4,VVS2,K,EX,EX,VG,N,4.84-3.65×2.46,941.74,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-357/
1767881,EMERALD,0.3,VS2,E,EX,EX,GD,N,4.71-3.13×2.11,941.87,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-131/
1771181,EMERALD,0.3,IF,H,VG,VG,VG,N,4.93-3.14×1.92,941.89,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-319/
1765015,EMERALD,0.31,VS1,G,EX,VG,GD,N,4.39-3.25×2.21,942.11,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-134/
1797261,EMERALD,0.32,VS2,F,EX,GD,GD,M,4.34-3.28×2.29,942.11,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-74/
1789868,EMERALD,0.3,VS1,D,GD,VG,GD,N,4.96-3.09×2.09,942.34,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-430/
1789870,EMERALD,0.3,VS1,D,EX,VG,VG,M,4.75-3.13×2.04,942.34,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-459/
1791041,EMERALD,0.3,VS1,D,GD,EX,GD,N,4.34-3.36×2.18,942.34,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-466/
1779819,EMERALD,0.3,VS2,E,GD,EX,VG,N,4.51-3.08×2.19,942.41,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-112/
1800655,EMERALD,0.3,VS1,E,GD,VG,VG,N,4.36-3.30×2.32,942.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-73/
1800654,EMERALD,0.3,VS1,E,VG,VG,GD,N,4.42-3.33×2.07,942.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-77/
1799850,EMERALD,0.3,VS1,E,VG,VG,FR,N,4.33-3.26×2.28,942.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-86/
1800671,EMERALD,0.3,VS2,D,VG,EX,GD,N,4.80-3.17×2.13,942.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-494/
1791758,EMERALD,0.3,VS2,F,VG,VG,GD,N,4.59-3.15×2.12,942.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-255/
1785102,EMERALD,0.3,VS1,G,EX,EX,GD,N,4.59-3.33×2.07,942.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-292/
1778507,EMERALD,0.4,VS1,J,VG,EX,GD,F,5.22-3.34×2.33,943.05,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-354/
1793127,EMERALD,0.3,VS2,E,EX,VG,GD,F,4.51-3.25×2.04,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-106/
1783796,EMERALD,0.3,VS2,E,VG,EX,GD,N,4.49-3.36×2.19,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-110/
1783798,EMERALD,0.3,VS2,E,GD,EX,VG,N,4.47-3.18×2.21,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-120/
1791753,EMERALD,0.3,VS2,E,VG,VG,GD,N,4.63-3.16×2.00,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-135/
1793129,EMERALD,0.3,VS2,E,EX,VG,VG,M,4.46-3.33×2.08,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-147/
1772547,EMERALD,0.3,VS1,D,EX,EX,GD,F,4.87-3.08×1.93,943.87,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-437/
1775233,EMERALD,0.3,VS1,D,EX,EX,VG,F,4.55-3.34×2.11,943.87,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-467/
1743904,EMERALD,0.3,VS2,D,EX,EX,VG,N,4.77-3.13×2.06,943.92,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-508/
1799843,EMERALD,0.3,VS1,D,VG,VG,GD,N,4.61-3.37×2.05,944.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-427/
1795779,EMERALD,0.3,VS1,D,VG,GD,FR,N,4.42-3.34×2.14,944.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-457/
1800650,EMERALD,0.3,VS1,D,VG,EX,GD,N,4.49-3.30×2.13,944.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-478/
1789064,EMERALD,0.31,VS1,G,VG,EX,VG,F,4.33-3.27×2.27,945.76,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-129/
1789062,EMERALD,0.32,VS1,F,VG,EX,GD,F,4.88-3.14×2.05,945.91,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-56/
1769546,EMERALD,0.3,VS1,E,EX,EX,GD,N,4.46-3.23×2.07,945.94,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-78/
1745108,EMERALD,0.31,VS1,E,EX,EX,GD,N,4.72-3.26×2.15,946.30,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-41/
1799917,EMERALD,0.31,SI1,E,EX,GD,GD,N,4.59-3.23×2.17,946.32,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-78/
1799899,EMERALD,0.3,VS2,F,EX,EX,GD,N,4.57-3.31×2.15,946.42,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-254/
1799902,EMERALD,0.3,VS2,F,GD,EX,VG,N,4.28-3.44×2.29,946.42,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-258/
1799915,EMERALD,0.3,SI1,D,EX,VG,GD,N,4.40-3.21×2.17,946.42,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-520/
1799914,EMERALD,0.3,SI1,D,EX,GD,GD,N,4.67-3.22×2.12,946.42,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-529/
1795792,EMERALD,0.3,VS2,E,VG,EX,GD,F,4.94-3.15×1.89,946.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-107/
1781335,EMERALD,0.33,SI1,E,EX,VG,FR,N,4.85-3.30×2.02,946.47,https://capitalwholesalediamonds.com/product/0-33-ct-emerald-32/
1638197,EMERALD,0.59,SI2,K,EX,EX,VG,N,5.47-4.02×2.74,946.73,https://capitalwholesalediamonds.com/product/0-59-ct-emerald-38/
1781329,EMERALD,0.3,VS2,F,VG,EX,VG,N,4.35-3.27×2.15,946.94,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-251/
1771194,EMERALD,0.3,VVS2,D,VG,VG,GD,N,4.36-3.24×2.15,947.45,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-401/
1773506,EMERALD,0.3,VS2,D,VG,EX,VG,N,4.79-3.19×1.99,947.95,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-519/
1766907,EMERALD,0.3,VS2,E,EX,EX,GD,N,4.48-3.31×2.07,947.99,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-108/
1794409,EMERALD,0.31,VS2,E,VG,VG,GD,F,4.53-3.43×2.21,948.41,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-69/
1782719,EMERALD,0.3,VVS1,H,EX,VG,VG,N,4.56-3.33×2.14,948.44,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-321/
1771222,EMERALD,0.3,VS1,G,EX,EX,VG,F,4.65-3.16×2.03,949.00,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-288/
1793116,EMERALD,0.3,VS1,E,EX,VG,GD,F,4.54-3.16×2.14,949.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-68/
1793117,EMERALD,0.3,VS1,E,VG,VG,GD,N,4.50-3.26×2.18,949.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-71/
1779811,EMERALD,0.3,VS1,E,VG,EX,GD,N,4.61-3.24×2.16,949.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-75/
1787844,EMERALD,0.3,VS2,D,VG,VG,GD,N,4.46-3.52×2.19,949.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-493/
1795788,EMERALD,0.31,VS1,G,EX,EX,GD,F,4.82-3.19×2.03,949.43,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-132/
1800644,EMERALD,0.31,VVS2,H,VG,EX,GD,N,4.39-3.32×2.29,949.43,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-143/
1782728,EMERALD,0.3,VS1,D,EX,VG,GD,N,4.54-3.31×2.21,949.44,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-420/
1777424,EMERALD,0.31,VS1,E,VG,EX,GD,N,4.77-3.23×2.10,949.48,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-52/
1763920,EMERALD,0.3,VS1,D,EX,EX,GD,N,4.90-3.14×1.98,949.95,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-444/
1789071,EMERALD,0.31,VS2,H,EX,EX,GD,N,4.81-3.11×2.01,949.95,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-152/
1777418,EMERALD,0.3,VVS2,D,VG,VG,FR,N,4.70-3.32×2.02,950.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-405/
1771228,EMERALD,0.31,VS2,D,EX,EX,GD,N,4.59-3.38×2.24,950.47,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-217/
1782726,EMERALD,0.31,VVS2,H,EX,VG,GD,N,4.84-3.11×2.11,950.49,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-144/
